Deal ID,Effective Date,Stage,Amount,Owner,Name,Carrier Won,Close Date,URL,Bureau ID
6032944722,2021-10-15,Won,1411.0,Brett Vanderpool,Limelight Trading Inc[Employers],Employers,10/15/2021,https://app.hubspot.com/contacts/6612994/deal/6032944722/,9980696
6313446470,2021-10-09,Won,2857.0,Jillian Navarro,Thumbellina Gardens A Corp [AmTrust],AmTrust,09/29/2021,https://app.hubspot.com/contacts/6612994/deal/6313446470/,0475936
6034118211,2021-08-25,Won,4131.8,Samad Wahedi,"HOMETOWN CREAMERY, INC. - Renewal 2021",Glow,08/25/2021,https://app.hubspot.com/contacts/6612994/deal/6034118211/,9965717
6034162809,2021-08-26,Won,2894.6,Samad Wahedi,CRAFTSMAN JEWELRY CORPORATION - Renewal 2021,Glow,08/26/2021,https://app.hubspot.com/contacts/6612994/deal/6034162809/,9835681
6034293943,2021-08-27,Won,2295.6,Samad Wahedi,GRAINTEX INC - Renewal 2021,Glow,08/27/2021,https://app.hubspot.com/contacts/6612994/deal/6034293943/,8622708
6040046615,2021-09-24,Won,6292.0,Rico Wobrock,Jordan Casing Company Llc [Employers],Employers,09/20/2021,https://app.hubspot.com/contacts/6612994/deal/6040046615/,8560481
6041015968,2021-09-26,Won,8976.0,Jillian Navarro,B&C Rustad Restaurants Inc[AmTrust],AmTrust,09/28/2021,https://app.hubspot.com/contacts/6612994/deal/6041015968/,8837174
6041578027,2021-09-30,Won,85416.0,Jared Goetz,Tipsy Inc [Glow],Glow,09/30/2021,https://app.hubspot.com/contacts/6612994/deal/6041578027/,5119116
6041671550,2021-09-01,Won,3035.6,Samad Wahedi,Subway - Jivani 5 Inc. - Renewal 2021,Glow,09/01/2021,https://app.hubspot.com/contacts/6612994/deal/6041671550/,4544817
6041876604,2021-09-27,Won,3003.0,Pete Llanes,Flywheel Coffee Roasters - Renewal 2021,Glow,09/27/2021,https://app.hubspot.com/contacts/6612994/deal/6041876604/,6621351
6044715098,2021-09-29,Won,1749.6,Pete Llanes,Boca - Renewal 2021,Glow,09/29/2021,https://app.hubspot.com/contacts/6612994/deal/6044715098/,2692597
6045299256,2021-09-30,Won,3860.6,Pete Llanes,Twin Dragon - Renewal 2021,Glow,09/30/2021,https://app.hubspot.com/contacts/6612994/deal/6045299256/,0855905
6045308782,2021-10-01,Won,3607.0,Pete Llanes,Marie's Donuts - Renewal 2021,Glow,10/01/2021,https://app.hubspot.com/contacts/6612994/deal/6045308782/,2636959
6045570349,2021-10-01,Won,11397.8,Pete Llanes,"Unlimited Electro Automation & Controls, Inc. - Renewal 2021",Glow,10/01/2021,https://app.hubspot.com/contacts/6612994/deal/6045570349/,1525964
6048920913,2021-09-05,Won,3321.8,Samad Wahedi,Captain Jack's Stronghold Restaurant - Renewal 2021,Glow,09/05/2021,https://app.hubspot.com/contacts/6612994/deal/6048920913/,9912282
6049013809,2021-09-05,Won,931.6,Samad Wahedi,"Quilter's Cottage, LLC - Renewal 2021",Glow,09/05/2021,https://app.hubspot.com/contacts/6612994/deal/6049013809/,8727948
6061205428,2021-09-07,Won,10997.6,Samad Wahedi,Shock N Awe Prints - Renewal 2021,Glow,09/07/2021,https://app.hubspot.com/contacts/6612994/deal/6061205428/,8870188
6062325829,2021-09-08,Won,2193.6,Samad Wahedi,Fire & Dice - Renewal 2021,Glow,09/08/2021,https://app.hubspot.com/contacts/6612994/deal/6062325829/,9190104
6065981803,2021-09-11,Won,2138.0,Samad Wahedi,Pro Plumbing - Renewal 2021,Glow,09/08/2021,https://app.hubspot.com/contacts/6612994/deal/6065981803/,9842894
6069540187,2021-11-23,Won,10480.0,Jillian Navarro,Flyin Fin Llc [Hartford],Hartford,12/01/2021,https://app.hubspot.com/contacts/6612994/deal/6069540187/,9970701
6070356600,2021-09-19,Won,2438.6,Pete Llanes,ISI Landscapes - Renewal 2021,Glow,09/19/2021,https://app.hubspot.com/contacts/6612994/deal/6070356600/,9954766
6070055472,2021-09-24,Won,557.0,Pete Llanes,Caffino Cup - Renewal 2021- AmTrust,AmTrust,09/24/2021,https://app.hubspot.com/contacts/6612994/deal/6070055472/,1859951
6070916143,2021-09-25,Won,3903.6,Pete Llanes,Del Mar Grill & Cantina - Renewal 2021,Glow,09/25/2021,https://app.hubspot.com/contacts/6612994/deal/6070916143/,8567877
6070926969,2021-09-25,Won,1221.0,Pete Llanes,Trystology - Renewal 2021- AmTrust,AmTrust,09/25/2021,https://app.hubspot.com/contacts/6612994/deal/6070926969/,6671064
6071480142,2021-09-26,Won,3996.2,Pete Llanes,Taqueria 2 Gallos de Oro - Renewal 2021,Glow,09/26/2021,https://app.hubspot.com/contacts/6612994/deal/6071480142/,6374304
6071514123,2021-09-26,Won,8598.2,Pete Llanes,Braise - Renewal 2021,Glow,09/26/2021,https://app.hubspot.com/contacts/6612994/deal/6071514123/,8565474
6071171231,2021-09-27,Won,1058.6,Pete Llanes,Conceptions Children's Resale - Renewal 2021,Glow,09/27/2021,https://app.hubspot.com/contacts/6612994/deal/6071171231/,8571217
6075850071,2021-10-05,Won,3683.6,Pete Llanes,Delicious at the Dunbar - Renewal 2021,Glow,10/04/2021,https://app.hubspot.com/contacts/6612994/deal/6075850071/,8868175
6075855211,2021-10-05,Won,1344.8,Pete Llanes,Pop's Deli & Grill - Renewal 2021,Glow,10/01/2021,https://app.hubspot.com/contacts/6612994/deal/6075855211/,8576230
6075832145,2021-10-07,Won,4469.6,Pete Llanes,Cafe Cirroc LLC dba: Sara The Wine Bar - Renewal 2021,Glow,10/05/2021,https://app.hubspot.com/contacts/6612994/deal/6075832145/,9950913
6076085313,2021-10-07,Won,6163.2,Pete Llanes,Tikiyaki - Renewal 2021,Glow,10/06/2021,https://app.hubspot.com/contacts/6612994/deal/6076085313/,9135092
6076699972,2021-10-13,Won,4769.2,Pete Llanes,High Desert Medical & Sleep Supplies - Renewal 2021,Glow,10/13/2021,https://app.hubspot.com/contacts/6612994/deal/6076699972/,5692246
6077681517,2021-10-16,Won,2138.6,Pete Llanes,Batal Ice Cream - Renewal 2021,Glow,10/15/2021,https://app.hubspot.com/contacts/6612994/deal/6077681517/,8766378
6078001701,2021-10-20,Won,1400.8,Pete Llanes,Papa Murphy's - Renewal 2021,Glow,10/18/2021,https://app.hubspot.com/contacts/6612994/deal/6078001701/,9519568
6078357340,2021-11-29,Won,1070.6,Rico Wobrock,Liquor Land [Glow],Glow,10/30/2021,https://app.hubspot.com/contacts/6612994/deal/6078357340/,4519189
6078630665,2021-10-27,Won,2502.8,Pete Llanes,Napa Music Supply - Renewal 2021,Glow,10/26/2021,https://app.hubspot.com/contacts/6612994/deal/6078630665/,5617303
6079159469,2021-11-18,Won,2346.6,Brett Vanderpool,Fwp Us Inc [Glow],Glow,11/18/2021,https://app.hubspot.com/contacts/6612994/deal/6079159469/,5675949
6079781381,2021-10-28,Won,22270.2,Pete Llanes,Upper Crust Baking - Renewal 2021,Glow,10/28/2021,https://app.hubspot.com/contacts/6612994/deal/6079781381/,1643767
6079647611,2021-10-28,Won,2003.6,Pete Llanes,Sheer Pleasure - Renewal 2021,Glow,10/27/2021,https://app.hubspot.com/contacts/6612994/deal/6079647611/,4289876
6079724164,2021-10-30,Won,1551.6,Pete Llanes,Papa Murphy's (Truxel) - Renewal 2021,Glow,10/19/2021,https://app.hubspot.com/contacts/6612994/deal/6079724164/,5723050
6087357565,2022-01-11,Won,3664.6,Josh Branham,Smart Rooter And Plumbing Inc [Glow],Glow,01/11/2022,https://app.hubspot.com/contacts/6612994/deal/6087357565/,8765752
6087390066,2021-10-12,Won,6605.8,Pete Llanes,LA Embroidery - Renewal 2021,Glow,10/11/2021,https://app.hubspot.com/contacts/6612994/deal/6087390066/,9999912
6087601242,2021-10-01,Won,1698.6,Pete Llanes,Kizler Coffee - Renewal 2021,Glow,10/01/2021,https://app.hubspot.com/contacts/6612994/deal/6087601242/,1163810
6089240439,2021-10-25,Won,42366.0,Rico Wobrock,Torgom Trading Company Inc [Employers],Employers,09/24/2021,https://app.hubspot.com/contacts/6612994/deal/6089240439/,9452493
6089504555,2021-10-20,Won,7588.6,Pete Llanes,Wazabi Sushi - Renewal 2021,Glow,10/21/2021,https://app.hubspot.com/contacts/6612994/deal/6089504555/,9968177
6096611744,2021-10-14,Won,5353.0,Jillian Navarro,Hoobei Usa Inc [Employers],Employers,09/03/2021,https://app.hubspot.com/contacts/6612994/deal/6096611744/,8578366
6120456329,2021-10-27,Won,12439.2,Pete Llanes,Rib Ranch BBQ - Renewal 2021,Glow,10/26/2021,https://app.hubspot.com/contacts/6612994/deal/6120456329/,3219719
6119945533,2021-11-03,Won,3434.0,Pete Llanes,Smokin Bowls - Renewal 2021,Glow,11/03/2021,https://app.hubspot.com/contacts/6612994/deal/6119945533/,8563876
6120711557,2021-11-01,Won,3079.6,Pete Llanes,Kamal Sherkasi DBA: Soccer City and Rugby - Renewal 2021,Glow,11/01/2021,https://app.hubspot.com/contacts/6612994/deal/6120711557/,5652002
6120395161,2021-11-13,Won,699.0,Pete Llanes,MedEquip - Renewal 2021,Preferred Employers,11/13/2021,https://app.hubspot.com/contacts/6612994/deal/6120395161/,5029607
6124856242,2021-11-07,Won,492.0,Pete Llanes,Atlas Labs LLC - Renewal 2021,Hartford,11/05/2021,https://app.hubspot.com/contacts/6612994/deal/6124856242/,9221182
6124705398,2021-11-01,Won,7694.0,Pete Llanes,Hot Rod Cameras - Renewal 2021 (Employers),Employers,11/01/2021,https://app.hubspot.com/contacts/6612994/deal/6124705398/,5071950
6158714001,2021-12-03,Won,2859.0,Brett Vanderpool,Kay Restaurant Inc [AmTrust],AmTrust,12/04/2021,https://app.hubspot.com/contacts/6612994/deal/6158714001/,9579478
6158726517,2021-11-01,Won,6350.6,Josh Branham,Cu Enterprises Ltd [Glow],Glow,10/26/2021,https://app.hubspot.com/contacts/6612994/deal/6158726517/,2601313
6163054091,2021-11-09,Won,1723.6,Pete Llanes,Tutti Frutti Frozen Yogurt - Renewal 2021,Glow,11/09/2021,https://app.hubspot.com/contacts/6612994/deal/6163054091/,5209791
6163598242,2021-11-15,Won,9901.4,Pete Llanes,Fatburger - Renewal 2021,Glow,11/09/2021,https://app.hubspot.com/contacts/6612994/deal/6163598242/,1605574
6163667541,2021-11-09,Won,2312.6,Pete Llanes,Kriphora Inc. - Renewal 2021,Glow,11/08/2021,https://app.hubspot.com/contacts/6612994/deal/6163667541/,9157011
6163696773,2021-11-01,Won,1900.6,Pete Llanes,Protection Now - Renewal 2021,Glow,11/01/2021,https://app.hubspot.com/contacts/6612994/deal/6163696773/,0826985
6163791993,2021-12-01,Won,5227.6,Pete Llanes,Roommates - Renewal 2021,Glow,11/20/2021,https://app.hubspot.com/contacts/6612994/deal/6163791993/,0042613
6167188886,2021-11-21,Won,7277.8,Pete Llanes,Four Aces Plumbing - Renewal 2021,Glow,11/22/2021,https://app.hubspot.com/contacts/6612994/deal/6167188886/,9557313
6166800819,2021-11-18,Won,11439.6,Pete Llanes,J Valentine Inc - Renewal 2021[Glow],Glow,11/15/2021,https://app.hubspot.com/contacts/6612994/deal/6166800819/,5345577
6167542814,2021-11-25,Won,334.0,Pete Llanes,Submit Express - Renewal 2021,Glow,11/18/2021,https://app.hubspot.com/contacts/6612994/deal/6167542814/,0457428
6168311726,2021-11-22,Won,4945.6,Pete Llanes,"Abv Group, Inc -Renewal 2021",Glow,11/17/2021,https://app.hubspot.com/contacts/6612994/deal/6168311726/,5010657
6168325123,2021-11-25,Won,827.0,Jillian Navarro,Aaa Copy Service Inc [Amtrust],AmTrust,11/17/2021,https://app.hubspot.com/contacts/6612994/deal/6168325123/,1027482
6168409715,2021-11-23,Won,2364.8,Pete Llanes,Shivron USA Inc - Renewal 2021,Glow,11/22/2021,https://app.hubspot.com/contacts/6612994/deal/6168409715/,7736243
6172650425,2021-11-21,Won,3875.2,Pete Llanes,Y&M Enterprises - Renewal 2021,Glow,11/19/2021,https://app.hubspot.com/contacts/6612994/deal/6172650425/,8715025
6172624817,2021-11-22,Won,8150.6,Pete Llanes,All American Fire Systems - Renewal 2021,Glow,11/18/2021,https://app.hubspot.com/contacts/6612994/deal/6172624817/,
6172633677,2021-11-22,Won,477.0,Pete Llanes,DymaTech - Renewal 2021,Glow,11/23/2021,https://app.hubspot.com/contacts/6612994/deal/6172633677/,9840665
6172744798,2021-12-02,Won,1348.6,Pete Llanes,Pozzetto Italian Dining - Renewal 2021,Glow,11/19/2021,https://app.hubspot.com/contacts/6612994/deal/6172744798/,4251834
6172803970,2021-12-01,Won,2039.0,Pete Llanes,Glowing Juices - Renewal 2021,Glow,11/22/2021,https://app.hubspot.com/contacts/6612994/deal/6172803970/,8783718
6172956527,2021-12-01,Won,4089.6,Pete Llanes,Shara Stores Inc- Renewal 2021,Glow,11/23/2021,https://app.hubspot.com/contacts/6612994/deal/6172956527/,9135222
6173100585,2021-12-04,Won,8366.0,Pete Llanes,TURQUOISE CUISINE INC. - Renewal 2021,Glow,12/03/2021,https://app.hubspot.com/contacts/6612994/deal/6173100585/,5425300
6175760293,2021-11-05,Won,1886.6,Pete Llanes,Water & Salt - Renewal 2021,Glow,11/02/2021,https://app.hubspot.com/contacts/6612994/deal/6175760293/,9408138
6184667761,2021-11-14,Won,3111.6,Jared Goetz,Atlas Carpet Care [Glow],Glow,11/17/2021,https://app.hubspot.com/contacts/6612994/deal/6184667761/,9189414
6202685200,2021-11-13,Won,661.0,Josh Branham,FASTBOOK PRINTING & GRAPHICS[Amtrust],AmTrust,11/09/2021,https://app.hubspot.com/contacts/6612994/deal/6202685200/,4518266
6205280074,2021-10-01,Won,4606.0,Rico Wobrock,Jo Jo San Inc[Employers],Employers,10/08/2021,https://app.hubspot.com/contacts/6612994/deal/6205280074/,0267090
6205806130,2021-11-26,Won,934.0,Jillian Navarro,Hannibal's Inc[AmTrust],AmTrust,11/02/2021,https://app.hubspot.com/contacts/6612994/deal/6205806130/,1230342
6215222169,2021-11-01,Won,12543.6,Brett Vanderpool,Unlimited Commercial Maintenance Inc[Glow],Glow,11/11/2021,https://app.hubspot.com/contacts/6612994/deal/6215222169/,3662687
6224580655,2021-11-14,Won,5521.0,Jillian Navarro,Emiliomiti Llc [Employers],Employers,11/03/2021,https://app.hubspot.com/contacts/6612994/deal/6224580655/,8756190
6232806461,2021-10-23,Won,6584.6,Jared Goetz,Jcs Fire S Corp[Glow],Glow,10/20/2021,https://app.hubspot.com/contacts/6612994/deal/6232806461/,8774712
6233498134,2021-11-07,Won,3241.0,Rico Wobrock,Butler Barbara An Individual [AmTrust],AmTrust,11/05/2021,https://app.hubspot.com/contacts/6612994/deal/6233498134/,9840356
6244862244,2021-10-24,Won,1278.0,Brett Vanderpool,Rugiada Winery Llc[Midwest],Midwest,10/20/2021,https://app.hubspot.com/contacts/6612994/deal/6244862244/,8562186
6259336342,2021-12-19,Won,32864.6,Josh Branham,Universal Art Gallery Inc [Glow],Glow,11/29/2021,https://app.hubspot.com/contacts/6612994/deal/6259336342/,0046879
6268378143,2022-01-21,Won,11771.0,Rico Wobrock,Columbus Innobiz Corp [Zenith],Zenith,12/21/2021,https://app.hubspot.com/contacts/6612994/deal/6268378143/,8628367
6269727616,2021-11-09,Won,4585.0,Rico Wobrock,Spinelli Graphics Inc [AmTrust],AmTrust,11/10/2021,https://app.hubspot.com/contacts/6612994/deal/6269727616/,3420084
6274396541,2021-12-14,Won,4188.6,Pete Llanes,Aesthetics Systems USA Inc - Renewal 2021,Glow,12/07/2021,https://app.hubspot.com/contacts/6612994/deal/6274396541/,8857987
6274591506,2021-12-15,Won,8334.4,Pete Llanes,Chicken Lisa's - Renewal 2021,Glow,12/15/2021,https://app.hubspot.com/contacts/6612994/deal/6274591506/,8662984
6275096578,2021-12-15,Won,1669.6,Pete Llanes,Kachi Deli Cafe & Grill - Renewal 2021,Glow,12/11/2021,https://app.hubspot.com/contacts/6612994/deal/6275096578/,5060966
6275087757,2021-12-31,Won,3200.6,Pete Llanes,Quickly Fusion Cafes Inc - Renewal 2021,Glow,12/19/2021,https://app.hubspot.com/contacts/6612994/deal/6275087757/,1468430
6275146623,2021-12-08,Won,4487.0,Pete Llanes,In Your Place Furniture - Renewal 2021,Glow,11/18/2021,https://app.hubspot.com/contacts/6612994/deal/6275146623/,5486901
6275097893,2021-12-21,Won,8483.6,Pete Llanes,Sonny Boy Foods LLC dba: Bruchi's CheeseSteaks & Subs - Renewal 2021,Glow,12/21/2021,https://app.hubspot.com/contacts/6612994/deal/6275097893/,5581816
6275162734,2021-12-22,Won,2315.6,Pete Llanes,Jasmine Bay Inc dba: Laguna Coast Pottery - Renewal 2021,Glow,12/07/2021,https://app.hubspot.com/contacts/6612994/deal/6275162734/,8746025
6275129663,2021-12-29,Won,2664.8,Pete Llanes,"Shinki, Inc dba: Street Churros - Renewal 2021",Glow,12/23/2021,https://app.hubspot.com/contacts/6612994/deal/6275129663/,8664286
6275106891,2021-12-31,Won,2311.8,Pete Llanes,Adonis Mediterranean Grill - Renewal 2021,Glow,12/22/2021,https://app.hubspot.com/contacts/6612994/deal/6275106891/,9952404
6275179628,2021-12-31,Won,1084.6,Pete Llanes,"Chileco, Inc dba: Tummy Stuffer - Renewal 2021",Glow,12/23/2021,https://app.hubspot.com/contacts/6612994/deal/6275179628/,5448648
6276387343,,Won,1319.0,Pete Llanes,ISI Landscapes Inc- [GL],Hartford,01/12/2022,https://app.hubspot.com/contacts/6612994/deal/6276387343/,
6277433901,2021-10-27,Won,1111.0,Brett Vanderpool,Valencia Time Center Llc [Employers],Employers,10/25/2021,https://app.hubspot.com/contacts/6612994/deal/6277433901/,6336295
6284532116,2021-12-21,Won,952.0,Brett Vanderpool,Bread Basket Dba [Hartford],Hartford,12/30/2021,https://app.hubspot.com/contacts/6612994/deal/6284532116/,5843120
6284605986,2021-12-03,Won,1169.0,Brett Vanderpool,Hoffer Dale An Individual [AmTrust],AmTrust,12/02/2021,https://app.hubspot.com/contacts/6612994/deal/6284605986/,4334316
6292400145,2021-12-11,Won,6516.0,Rico Wobrock,Carepharm Pharmacy Inc [The Hartford],Hartford,10/15/2021,https://app.hubspot.com/contacts/6612994/deal/6292400145/,8627777
6293563291,2021-12-01,Won,1865.0,Brett Vanderpool,Chinn Cheryl Ptnr [Hartford],Hartford,11/12/2021,https://app.hubspot.com/contacts/6612994/deal/6293563291/,2813666
6294977163,2021-12-09,Won,1820.0,Rico Wobrock,Samimi Inc Corporation [Hartford],Hartford,12/01/2021,https://app.hubspot.com/contacts/6612994/deal/6294977163/,0211977
6312919879,2021-12-01,Won,7347.6,Josh Branham,All State Utility Supply Inc [Glow],Glow,11/24/2021,https://app.hubspot.com/contacts/6612994/deal/6312919879/,3196836
6316674572,2021-12-05,Won,641.0,Rico Wobrock,Carrillo Design Associates Inc [Employers],Employers,12/02/2021,https://app.hubspot.com/contacts/6612994/deal/6316674572/,8563231
6322519082,2021-12-10,Won,1060.0,Brett Vanderpool,Zimmerman And Associates Inc [Employers],Employers,12/13/2021,https://app.hubspot.com/contacts/6612994/deal/6322519082/,9816861
6340154431,2021-11-05,Won,15601.4,Josh Branham,Carniceria Don Juan Inc [Glow],Glow,11/05/2021,https://app.hubspot.com/contacts/6612994/deal/6340154431/,5086144
6350008494,2021-10-01,Won,7975.6,Pete Llanes,Delicious Southern Cuisine - Renewal 2021,Glow,10/04/2021,https://app.hubspot.com/contacts/6612994/deal/6350008494/,
6510036855,2021-12-03,Won,8412.0,Josh Branham,Young Sung Usa Inc A Corp[Hartford],Hartford,11/29/2021,https://app.hubspot.com/contacts/6612994/deal/6510036855/,5509657
6532232786,2021-05-29,Won,1564.6,Pete Llanes,Jspeck Inc dba: The Sandwich Spot - Renewal 2021,Glow,10/05/2021,https://app.hubspot.com/contacts/6612994/deal/6532232786/,
6540018308,2021-11-20,Won,2352.6,Josh Branham,Beverly Hills Picture Framing Inc [Glow],Glow,11/17/2021,https://app.hubspot.com/contacts/6612994/deal/6540018308/,3224176
6539868690,2021-10-01,Won,3955.0,Jared Goetz,Golden Gate Landscape Management Inc [GL/BOP][CNA},C N A,10/07/2021,https://app.hubspot.com/contacts/6612994/deal/6539868690/,
6553327619,2021-12-11,Won,1839.0,Rico Wobrock,Burbank Pet Supply Store Inc [Hartford],Hartford,12/10/2021,https://app.hubspot.com/contacts/6612994/deal/6553327619/,0755076
6553315424,2021-10-11,Won,2246.0,Jared Goetz,Kleanspa Llc [Employers],Employers,10/11/2021,https://app.hubspot.com/contacts/6612994/deal/6553315424/,5209770
6553305658,2021-12-30,Won,5585.6,Josh Branham,Pacific Coast Optics Llc [Glow],Glow,12/21/2021,https://app.hubspot.com/contacts/6612994/deal/6553305658/,9837018
6553408682,2021-11-28,Won,904.0,Pete Llanes,Experia Llc [Midwest],Midwest,11/16/2021,https://app.hubspot.com/contacts/6612994/deal/6553408682/,6551465
6553305725,2021-12-20,Won,2612.0,Rico Wobrock,Imago Galleries Inc[Employers],Employers,01/06/2022,https://app.hubspot.com/contacts/6612994/deal/6553305725/,2051333
6553397346,2021-12-19,Won,9249.0,Jared Goetz,American Textile Systems Inc A Corp[Glow],Glow,12/10/2021,https://app.hubspot.com/contacts/6612994/deal/6553397346/,4631955
6553316945,2021-11-30,Won,2354.0,Jared Goetz,Simor Enterprises Inc[AmTrust],AmTrust,11/30/2021,https://app.hubspot.com/contacts/6612994/deal/6553316945/,9829905
6553504932,2021-11-23,Won,14995.6,Josh Branham,South Coast Sewing Company Inc [Glow],Glow,11/19/2021,https://app.hubspot.com/contacts/6612994/deal/6553504932/,9134504
6553635487,2021-12-31,Won,6618.0,Jared Goetz,Paul Pederson (Individual) [Employers],Employers,11/12/2021,https://app.hubspot.com/contacts/6612994/deal/6553635487/,3660460
6553730954,2021-11-11,Won,2718.0,Jared Goetz,Sizzling Pot King Corporation [Midwest],Midwest,11/13/2021,https://app.hubspot.com/contacts/6612994/deal/6553730954/,8805356
6554002605,2021-12-01,Won,5252.0,Jared Goetz,Victory Point Cafe Llc [AmTrust],AmTrust,11/16/2021,https://app.hubspot.com/contacts/6612994/deal/6554002605/,9598861
6553788536,2021-10-06,Won,7428.0,Jared Goetz,Petes Seafood Sandwich A Corp [Glow],Glow,10/30/2021,https://app.hubspot.com/contacts/6612994/deal/6553788536/,5238202
6553648740,2021-12-31,Won,2407.0,Jared Goetz,The Missing Link Bicycle Cooperative Inc [AmTrust],AmTrust,12/18/2021,https://app.hubspot.com/contacts/6612994/deal/6553648740/,0632610
6554830414,2022-01-01,Won,3246.6,Josh Branham,Legal Vision Group Llc [Glow],Glow,12/28/2021,https://app.hubspot.com/contacts/6612994/deal/6554830414/,5456333
6554223283,2022-01-03,Won,862.0,Rico Wobrock,Arias Carlos An Individual [Employers],Employers,01/14/2022,https://app.hubspot.com/contacts/6612994/deal/6554223283/,7198643
6554920821,2022-01-01,Won,5055.0,Rico Wobrock,Kinoyoume Llc[Hartford],Hartford,12/21/2021,https://app.hubspot.com/contacts/6612994/deal/6554920821/,8576258
6554875476,2022-01-01,Won,1909.0,Rico Wobrock,Bluebee Printing Dba [AmTrust],AmTrust,12/28/2021,https://app.hubspot.com/contacts/6612994/deal/6554875476/,5234200
6554886538,2022-01-01,Won,3160.6,Brett Vanderpool,T D Dental Supply Inc [Glow],Glow,12/17/2021,https://app.hubspot.com/contacts/6612994/deal/6554886538/,5298966
6554908771,2022-01-08,Won,1189.0,Pete Llanes,Brian Marki Framing LLC - Renewal 2022,Glow,12/23/2021,https://app.hubspot.com/contacts/6612994/deal/6554908771/,8850995
6554939244,2021-11-18,Won,1205.0,Jared Goetz,Subway 51761 3931 Llc [Midwest],Midwest,11/06/2021,https://app.hubspot.com/contacts/6612994/deal/6554939244/,9969917
6555013209,2022-01-01,Won,4359.6,Jared Goetz,Organics Unlimited Inc [Glow],Glow,12/30/2021,https://app.hubspot.com/contacts/6612994/deal/6555013209/,7553110
6554346597,2021-12-01,Won,7591.6,Jared Goetz,The Curious Palate Inc [Glow],Glow,11/19/2021,https://app.hubspot.com/contacts/6612994/deal/6554346597/,5480390
6554359131,2021-11-03,Won,5055.6,Jared Goetz,Sego Nursery Inc [Glow],Glow,12/08/2021,https://app.hubspot.com/contacts/6612994/deal/6554359131/,0101448
6555047599,2022-01-01,Won,5729.6,Jared Goetz,Ldlt Corp[Glow],Glow,01/05/2022,https://app.hubspot.com/contacts/6612994/deal/6555047599/,6187759
6554312314,2022-01-01,Won,48193.6,Josh Branham,Rodbra Inc[Glow],Glow,12/30/2021,https://app.hubspot.com/contacts/6612994/deal/6554312314/,3153673
6554954854,2021-12-01,Won,2315.0,Brett Vanderpool,Paper 360 Inc[Glow],Glow,11/23/2021,https://app.hubspot.com/contacts/6612994/deal/6554954854/,5450542
6554907290,2022-01-01,Won,5808.6,Brett Vanderpool,Khorovsky Enterprises Inc [Glow],Glow,12/29/2021,https://app.hubspot.com/contacts/6612994/deal/6554907290/,2731248
6555071260,2022-01-01,Won,1808.8,Pete Llanes,Robert Family LLC - Renewal 2022,Glow,12/14/2021,https://app.hubspot.com/contacts/6612994/deal/6555071260/,5664965
6555154084,2022-01-02,Won,350.0,Pete Llanes,BH Tech Connection LLC - Renewal 2022,Glow,12/15/2021,https://app.hubspot.com/contacts/6612994/deal/6555154084/,9973995
6554351363,2022-01-01,Won,1435.6,Jared Goetz,I Scream Scoops Llc [Glow],Glow,11/24/2021,https://app.hubspot.com/contacts/6612994/deal/6554351363/,1137597
6562122266,2021-10-15,Won,5113.8,Brett Vanderpool,The Wok Experience Inc[Glow],Glow,10/16/2021,https://app.hubspot.com/contacts/6612994/deal/6562122266/,9978068
6590513671,2022-01-08,Won,4344.8,Pete Llanes,HD Hookups Inc - Renewal 2022,Glow,12/30/2021,https://app.hubspot.com/contacts/6612994/deal/6590513671/,8767993
6590073420,2021-12-31,Won,1766.0,Jared Goetz,Lao Len [Zenith],Zenith,12/15/2021,https://app.hubspot.com/contacts/6612994/deal/6590073420/,5846288
6592222104,2022-01-01,Won,4949.0,Ryan Robertson,Creo Electric Inc [Hartford],Hartford,12/21/2021,https://app.hubspot.com/contacts/6612994/deal/6592222104/,5613196
6593621812,2022-02-25,Won,2532.0,Josh Branham,Aroz Enterprises Inc[Glow],Employers,04/26/2022,https://app.hubspot.com/contacts/6612994/deal/6593621812/,5464619
6602702250,2022-01-01,Won,12511.6,Josh Branham,Custom Blinds And Components Inc [Glow],Glow,12/18/2021,https://app.hubspot.com/contacts/6612994/deal/6602702250/,1384104
6603417109,2022-01-08,Won,4181.0,Jared Goetz,Amazing Finds Llc [Employers],Employers,12/30/2021,https://app.hubspot.com/contacts/6612994/deal/6603417109/,5608992
6612957229,2022-01-06,Won,39262.0,Jared Goetz,Kg Partners Inc [Glow],Glow,12/14/2021,https://app.hubspot.com/contacts/6612994/deal/6612957229/,8728827
6614892605,2022-01-11,Won,1757.0,Jared Goetz,Characters Saloon[Employers],Employers,01/13/2022,https://app.hubspot.com/contacts/6612994/deal/6614892605/,8553778
6627017587,2022-01-13,Won,20163.6,Josh Branham,Stanley 83 Inc [Glow],Glow,12/30/2021,https://app.hubspot.com/contacts/6612994/deal/6627017587/,9822607
6687023405,2022-01-15,Won,3327.0,Brett Vanderpool,Mgjb Properties Inc A Corp [Employers],Employers,01/14/2022,https://app.hubspot.com/contacts/6612994/deal/6687023405/,7062615
6697717327,2021-10-19,Won,416.0,Samad Wahedi,"PRO-MART INDUSTRIES, INC. - AR Employee- Employers",Employers,10/21/2021,https://app.hubspot.com/contacts/6612994/deal/6697717327/,
6717900585,2021-10-21,Won,4514.0,Rico Wobrock,Carepharm Pharmacy Inc [BOP | The Hartford],Hartford,10/21/2021,https://app.hubspot.com/contacts/6612994/deal/6717900585/,
